,hpo_id,hpo_term,ddd_freq,metamap_freq,identifier
3,HP:0001814,deep-set nails,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
4,HP:0001597,abnormality of the nail,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
5,HP:0001863,toe clinodactyly,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
6,HP:0001270,motor delay,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
7,HP:0000520,proptosis,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
8,HP:0000179,thick lower lip vermilion,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
9,HP:0002162,low posterior hairline,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
10,HP:0000256,macrocephaly,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
11,HP:0001007,hirsutism,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
12,HP:0000664,synophrys,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
13,HP:0000405,conductive hearing impairment,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
14,HP:0000076,vesicoureteral reflux,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
15,HP:0001763,pes planus,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
16,HP:0000718,aggressive behavior,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
17,HP:0004324,increased body weight,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
18,HP:0000307,pointed chin,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
19,HP:0000280,coarse facial features,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
20,HP:0001808,fragile nails,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
21,HP:0001252,muscular hypotonia,1.0,11.0,"USP7,USP7-related developmental disorder (monoallelic)"
22,HP:0000527,long eyelashes,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
23,HP:0000582,upslanted palpebral fissure,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
24,HP:0001382,joint hypermobility,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
25,HP:0002194,delayed gross motor development,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
26,HP:0001088,brushfield spots,1.0,,"USP7,USP7-related developmental disorder (monoallelic)"
27,HP:0000135,hypogonadism,,11.0,"USP7,USP7-related developmental disorder (monoallelic)"
28,HP:0001250,seizures,,11.0,"USP7,USP7-related developmental disorder (monoallelic)"
29,HP:0001249,intellectual disability,,10.0,"USP7,USP7-related developmental disorder (monoallelic)"
30,HP:0002020,gastroesophageal reflux,,8.0,"USP7,USP7-related developmental disorder (monoallelic)"
31,HP:0006919,"abnormal aggressive, impulsive or violent behavior",,7.0,"USP7,USP7-related developmental disorder (monoallelic)"
32,HP:0007018,attention deficit hyperactivity disorder,,6.0,"USP7,USP7-related developmental disorder (monoallelic)"
33,HP:0000028,cryptorchidism,,5.0,"USP7,USP7-related developmental disorder (monoallelic)"
34,HP:0000729,autistic behavior,,5.0,"USP7,USP7-related developmental disorder (monoallelic)"
35,HP:0001999,abnormal facial shape,,5.0,"USP7,USP7-related developmental disorder (monoallelic)"
36,HP:0000545,myopia,,4.0,"USP7,USP7-related developmental disorder (monoallelic)"
37,HP:0002079,hypoplasia of the corpus callosum,,4.0,"USP7,USP7-related developmental disorder (monoallelic)"
38,HP:0000639,nystagmus,,3.0,"USP7,USP7-related developmental disorder (monoallelic)"
39,HP:0011968,feeding difficulties,,3.0,"USP7,USP7-related developmental disorder (monoallelic)"
40,HP:0000271,abnormality of the face,,3.0,"USP7,USP7-related developmental disorder (monoallelic)"
41,HP:0001508,failure to thrive,,3.0,"USP7,USP7-related developmental disorder (monoallelic)"
42,HP:0000490,deeply set eye,,3.0,"USP7,USP7-related developmental disorder (monoallelic)"
43,HP:0001319,neonatal hypotonia,,2.0,"USP7,USP7-related developmental disorder (monoallelic)"
44,HP:0005322,prominent nasal septum,,2.0,"USP7,USP7-related developmental disorder (monoallelic)"
45,HP:0012450,chronic constipation,,2.0,"USP7,USP7-related developmental disorder (monoallelic)"
46,HP:0000248,brachycephaly,,2.0,"USP7,USP7-related developmental disorder (monoallelic)"
47,HP:0001371,flexion contracture,,2.0,"USP7,USP7-related developmental disorder (monoallelic)"
48,HP:0002650,scoliosis,,2.0,"USP7,USP7-related developmental disorder (monoallelic)"
49,HP:0002500,abnormality of the cerebral white matter,,2.0,"USP7,USP7-related developmental disorder (monoallelic)"
50,HP:0000565,esotropia,,2.0,"USP7,USP7-related developmental disorder (monoallelic)"
51,HP:0100710,impulsivity,,2.0,"USP7,USP7-related developmental disorder (monoallelic)"
52,HP:0002028,chronic diarrhea,,2.0,"USP7,USP7-related developmental disorder (monoallelic)"
53,HP:0200055,small hand,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
54,HP:0007074,thick corpus callosum,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
55,HP:0002172,postural instability,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
56,HP:0007874,almond-shaped palpebral fissure,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
57,HP:0010535,sleep apnea,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
58,HP:0006970,periventricular leukomalacia,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
59,HP:0000219,thin upper lip vermilion,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
60,HP:0030890,hyperintensity of cerebral white matter on mri,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
61,HP:0006989,dysplastic corpus callosum,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
62,HP:0002415,leukodystrophy,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
63,HP:0000268,dolichocephaly,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
64,HP:0006889,"intellectual disability, borderline",,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
65,HP:0002808,kyphosis,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
66,HP:0002099,asthma,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
67,HP:0000066,labial hypoplasia,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
68,HP:0001558,decreased fetal movement,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
69,HP:0001357,plagiocephaly,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
70,HP:0001355,megalencephaly,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
71,HP:0001344,absent speech,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
72,HP:0001288,gait disturbance,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
73,HP:0001276,hypertonia,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
74,HP:0001274,agenesis of corpus callosum,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
75,HP:0001254,lethargy,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
76,HP:0003764,nevus,,1.0,"USP7,USP7-related developmental disorder (monoallelic)"
0,HP:0000252,microcephaly,1.0,,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
1,HP:0000750,delayed speech and language development,1.0,,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
2,HP:0011344,severe global developmental delay,1.0,,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
3,HP:0001250,seizures,1.0,22.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
4,HP:0011343,moderate global developmental delay,1.0,,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
5,HP:0000272,malar flattening,1.0,,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
6,HP:0002015,dysphagia,1.0,,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
7,HP:0000447,pear-shaped nose,1.0,,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
8,HP:0011097,epileptic spasms,1.0,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
9,HP:0002068,neuromuscular dysphagia,1.0,,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
10,HP:0002275,poor motor coordination,1.0,,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
11,HP:0001611,nasal speech,1.0,,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
12,HP:0001298,encephalopathy,,12.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
13,HP:0200134,epileptic encephalopathy,,10.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
14,HP:0001249,intellectual disability,,4.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
15,HP:0002373,febrile seizures,,3.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
16,HP:0001252,muscular hypotonia,,2.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
17,HP:0000973,cutis laxa,,2.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
18,HP:0000365,hearing impairment,,2.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
19,HP:0002273,tetraparesis,,2.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
20,HP:0011002,osteopetrosis,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
21,HP:0002353,eeg abnormality,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
22,HP:0012758,neurodevelopmental delay,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
23,HP:0010841,multifocal epileptiform discharges,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
24,HP:0008341,distal renal tubular acidosis,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
25,HP:0007359,focal-onset seizure,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
26,HP:0003764,nevus,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
27,HP:0003394,muscle spasm,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
28,HP:0011185,eeg with focal epileptiform discharges,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
29,HP:0030680,abnormality of cardiovascular system morphology,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
30,HP:0000271,abnormality of the face,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
31,HP:0002315,headache,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
32,HP:0002266,focal clonic seizures,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
33,HP:0000337,broad forehead,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
34,HP:0001999,abnormal facial shape,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
35,HP:0001945,fever,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
36,HP:0001433,hepatosplenomegaly,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
37,HP:0001355,megalencephaly,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
38,HP:0000708,behavioral abnormality,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
39,HP:0000705,amelogenesis imperfecta,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
40,HP:0000618,blindness,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
41,HP:0000490,deeply set eye,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
42,HP:0000444,convex nasal ridge,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
43,HP:0002136,broad-based gait,,1.0,"ATP6V1A,EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3"
0,HP:0000535,sparse and thin eyebrow,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
1,HP:0002209,sparse scalp hair,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
2,HP:0000125,pelvic kidney,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
3,HP:0001623,breech presentation,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
4,HP:0001530,mild postnatal growth retardation,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
5,HP:0011649,patent ductus arteriosus after premature birth,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
6,HP:0002783,recurrent lower respiratory tract infections,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
7,HP:0100703,tongue thrusting,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
8,HP:0011335,frontal hirsutism,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
9,HP:0003690,limb muscle weakness,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
10,HP:0001642,pulmonic stenosis,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
11,HP:0000653,sparse eyelashes,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
12,HP:0007840,long upper eyelashes,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
13,HP:0002240,hepatomegaly,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
14,HP:0001561,polyhydramnios,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
15,HP:0000280,coarse facial features,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
16,HP:0011968,feeding difficulties,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
17,HP:0009099,median cleft palate,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
18,HP:0011344,severe global developmental delay,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
19,HP:0000486,strabismus,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
20,HP:0002020,gastroesophageal reflux,1.0,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
21,HP:0001847,long hallux,1.0,,"GNB2,GNB2-related developmental disorder (monoallelic)"
22,HP:0001678,atrioventricular block,,23.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
23,HP:0005110,atrial fibrillation,,6.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
24,HP:0001662,bradycardia,,4.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
25,HP:0001688,sinus bradycardia,,4.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
26,HP:0011675,arrhythmia,,4.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
27,HP:0001279,syncope,,3.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
28,HP:0006682,ventricular extrasystoles,,3.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
29,HP:0012723,sinoatrial block,,2.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
30,HP:0001638,cardiomyopathy,,2.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
31,HP:0001657,prolonged qt interval,,2.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
32,HP:0006510,chronic obstructive pulmonary disease,,2.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
33,HP:0012378,fatigue,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
34,HP:0011709,atrioventricular dissociation,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
35,HP:0011664,left ventricular noncompaction cardiomyopathy,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
36,HP:0010532,paroxysmal vertigo,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
37,HP:0009830,peripheral neuropathy,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
38,HP:0000479,abnormal retinal morphology,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
39,HP:0002321,vertigo,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
40,HP:0002099,asthma,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
41,HP:0000822,hypertension,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
42,HP:0001962,palpitations,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
43,HP:0001695,cardiac arrest,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
44,HP:0001627,abnormal heart morphology,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
45,HP:0001250,seizures,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
46,HP:0002045,hypothermia,,1.0,"GNB2,GNB2-related developmental disorder (monoallelic)"
0,HP:0001250,seizures,3.0,17.0,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
1,HP:0011344,severe global developmental delay,2.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
2,HP:0000252,microcephaly,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
3,HP:0002307,drooling,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
4,HP:0002355,difficulty walking,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
5,HP:0011327,posterior plagiocephaly,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
6,HP:0000448,prominent nose,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
7,HP:0011097,epileptic spasms,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
8,HP:0000303,mandibular prognathia,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
9,HP:0000179,thick lower lip vermilion,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
10,HP:0002059,cerebral atrophy,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
11,HP:0000253,progressive microcephaly,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
12,HP:0000750,delayed speech and language development,1.0,1.0,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
13,HP:0002187,"intellectual disability, profound",1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
14,HP:0000490,deeply set eye,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
15,HP:0002197,generalized-onset seizure,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
16,HP:0011343,moderate global developmental delay,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
17,HP:0004279,short palm,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
18,HP:0006460,increased laxity of ankles,1.0,,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
19,HP:0000324,facial asymmetry,,1.0,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
20,HP:0000717,autism,,1.0,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
21,HP:0012443,abnormality of brain morphology,,1.0,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
22,HP:0040189,scaling skin,,1.0,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
23,HP:0100543,cognitive impairment,,1.0,"ATP6V0A1,ATP6V0A1-related developmental disorder (monoallelic)"
0,HP:0001263,global developmental delay,7.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
1,HP:0002650,scoliosis,4.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
2,HP:0000324,facial asymmetry,3.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
3,HP:0000518,cataract,2.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
4,HP:0000453,choanal atresia,2.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
5,HP:0004502,bilateral choanal atresia,2.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
6,HP:0000176,submucous cleft hard palate,2.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
7,HP:0001388,joint laxity,2.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
8,HP:0001374,congenital hip dislocation,2.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
9,HP:0011343,moderate global developmental delay,2.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
10,HP:0008513,bilateral conductive hearing impairment,2.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
11,HP:0001357,plagiocephaly,2.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
12,HP:0000750,delayed speech and language development,2.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
13,HP:0001382,joint hypermobility,1.0,1.0,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
14,HP:0001334,communicating hydrocephalus,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
15,HP:0007535,hypopigmented streaks,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
16,HP:0000707,abnormality of the nervous system,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
17,HP:0010719,abnormality of hair texture,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
18,HP:0000153,abnormality of the mouth,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
19,HP:0002751,kyphoscoliosis,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
20,HP:0000003,multicystic kidney dysplasia,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
21,HP:0000377,abnormality of the pinna,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
22,HP:0001367,abnormal joint morphology,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
23,HP:0007759,opacification of the corneal stroma,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
24,HP:0000588,optic nerve coloboma,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
25,HP:0009830,peripheral neuropathy,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
26,HP:0005469,flat occiput,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
27,HP:0004322,short stature,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
28,HP:0000193,bifid uvula,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
29,HP:0001264,spastic diplegia,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
30,HP:0100559,lower limb asymmetry,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
31,HP:0002119,ventriculomegaly,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
32,HP:0000776,congenital diaphragmatic hernia,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
33,HP:0001875,neutropenia,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
34,HP:0000138,ovarian cyst,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
35,HP:0002944,thoracolumbar scoliosis,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
36,HP:0000473,torticollis,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
37,HP:0006385,short lower limbs,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
38,HP:0011073,abnormality of dental color,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
39,HP:0006522,repeated pneumothoraces,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
40,HP:0001602,laryngeal stenosis,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
41,HP:0010507,foot asymmetry,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
42,HP:0003043,abnormality of the shoulder,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
43,HP:0000523,subcapsular cataract,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
44,HP:0010709,2-4 finger syndactyly,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
45,HP:0006136,bilateral postaxial polydactyly,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
46,HP:0000813,bicornuate uterus,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
47,HP:0011446,abnormality of higher mental function,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
48,HP:0009179,deviation of the 5th finger,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
49,HP:0002815,abnormality of the knee,1.0,,"USP9X,MENTAL RETARDATION, X-LINKED 99; MRX99"
