name	HPO.term	HPO.label	HPO.level	gene	disease.name	literature_model	ddd_model	OV	OVG
10365	HP:0012404	Abnormal urine citrate concentration	7						
10366	HP:0012405	Hypocitraturia	8						
10367	HP:0012406	Hypercitraturia	8						
10368	HP:0012407	Scissor gait	10						
10369	HP:0012408	Medullary nephrocalcinosis	8						
10370	HP:0012409	Cortical nephrocalcinosis	8						
10371	HP:0012410	Pure red cell aplasia	5						
10372	HP:0012411	Premature pubarche	6						
10373	HP:0012412	Premature adrenarche	5						
10374	HP:0012413	Notched primary central incisor	11						
10375	HP:0012414	Duodenal atrophy	8						
10376	HP:0012415	Abnormal blood gas level	4						
10377	HP:0500164	Abnormal blood carbon dioxide level	5						
10378	HP:0012416	Hypercapnia	6						
10379	HP:0012417	Hypocapnia	6						
10380	HP:0500165	Abnormal blood oxygen level	5						
10381	HP:0012418	Hypoxemia	6	KMT2D	KMT2D multiple malformations disorder	LIT:39x		LIT	LIT:39x
10382	HP:0012419	Hyperoxemia	6						
10383	HP:0012420	Meconium stained amniotic fluid	4	SMC1A;KCNQ2	EPILEPTIC ENCEPHALOPATHY;EPILEPTIC ENCEPHALOPATHY EARLY INFANTILE TYPE 7	LIT:55x;LIT:33x		LIT	LIT:55x;LIT:33x
10384	HP:0012421	Congenital absence of foreskin	9						
10385	HP:0012422	Villous hypertrophy of choroid plexus	8						
10386	HP:0012423	Colonic inertia	5						
10387	HP:0012424	Chorioretinitis	8						
10388	HP:0012425	Stercoral ulcer	7						
10389	HP:0012426	Optic disc drusen	9						
10390	HP:0012427	Excessive femoral anteversion	9						
10391	HP:0012428	Prominent calcaneus	10						
10392	HP:0012429	Aplasia/Hypoplasia of the cerebral white matter	10						
10393	HP:0012430	Cerebral white matter hypoplasia	11						
10394	HP:0012431	Episodic fatigue	4						
10395	HP:0012432	Chronic fatigue	4						
10396	HP:0012434	Delayed social development	6						
10397	HP:0012435	Ventral shortening of foreskin	9						
10398	HP:0012436	Nonocclusive coronary artery atherosclerosis	10						
10399	HP:0012441	Sphincter of Oddi dyskinesia	9						
10400	HP:0012442	Gallbladder dyskinesia	9						
10401	HP:0012446	Decreased CSF 5-methyltetrahydrofolate concentration	7	IQSEC2;ANKRD11	MENTAL RETARDATION X-LINKED TYPE 1;KBG SYNDROME	LIT:28x;LIT:2x		LIT	LIT:28x;LIT:2x
10402	HP:0012449	Sacroiliac joint synovitis	10						
10403	HP:0012450	Chronic constipation	6	USP7;TRIP12;TCF4;SRCAP;POGZ;KIF1A;FOXP1;EHMT1;AHDC1	USP7-related developmental disorder (monoallelic);TRIP12-related intellectual disability with/without autism spectrum disorder;PITT-HOPKINS SYNDROME;FLOATING-HARBOR SYNDROME;INTELLECTUAL DISABILITY;NESCAV SYNDROME;MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND AUTISTIC FEATURES;Kleefstra syndrome;XIA-GIBBS SYNDROME	LIT:69x;LIT:64x;LIT:62x;LIT:56x;LIT:43x;LIT:36x;LIT:22x;LIT:20x;LIT:1x		LIT	LIT:69x;LIT:64x;LIT:62x;LIT:56x;LIT:43x;LIT:36x;LIT:22x;LIT:20x;LIT:1x
10404	HP:0012451	Acute constipation	6						
10405	HP:0012452	Restless legs	6	FOXP1	MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND AUTISTIC FEATURES	LIT:22x		LIT	LIT:22x
10406	HP:0012453	Bilateral wrist flexion contracture	10						
10407	HP:0012454	Unilateral wrist flexion contracture	10						
10408	HP:0012457	Medial calcification of medium-sized arteries	9						
10409	HP:0012458	Medial calcification of small arteries	9						
10410	HP:0012459	Hypnic headache	5						
10411	HP:0012460	Dysmorphic inferior cerebellar vermis	11						
10412	HP:0012461	Bacteriuria	6						
10413	HP:0012462	Chin myoclonus	7						
10414	HP:0040135	Abnormal transferrin saturation	8						
10415	HP:0012463	Elevated transferrin saturation	9						
10416	HP:0012464	Decreased transferrin saturation	9						
10417	HP:0040134	Abnormal hepatic iron concentration	6						
10418	HP:0012465	Elevated hepatic iron concentration	7						
10419	HP:0012466	Chronic respiratory acidosis	7						
10420	HP:0012467	Acute respiratory acidosis	7						
10421	HP:0012469	Infantile spasms	7						
10422	HP:0012470	Setting-sun eye phenomenon	6						
10423	HP:0012473	Tongue atrophy	10						
10424	HP:0012474	Carotid artery occlusion	8						
10425	HP:0012476	Decreased specific pneumococcal antibody level	9						
10426	HP:0012477	Vocal tremor	8						
10427	HP:0012478	Temporomandibular joint ankylosis	11						
10428	HP:0012479	Temporomandibular joint crepitus	11						
10429	HP:0012480	Abnormality of cerebral veins	7						
10430	HP:0012481	Cerebral venous angioma	8	SYNGAP1;ANKRD11	MENTAL RETARDATION AUTOSOMAL DOMINANT TYPE 5;KBG SYNDROME	LIT:58x;LIT:2x		LIT	LIT:58x;LIT:2x
10431	HP:0012482	Frontal venous angioma	9						
10432	HP:0012483	Abnormal alpha granules	6						
10433	HP:0012484	Abnormal dense granules	6						
10434	HP:0012485	Abnormal surface-connected open canalicular system	5						
10435	HP:0012486	Myelitis	6						
10436	HP:0012487	Cerebellopontine angle arachnoid cyst	8						
10437	HP:0012488	Intraventricular arachnoid cyst	8						
10438	HP:0012489	Suprasellar arachnoid cyst	8						
10439	HP:0012490	Panniculitis	6						
10440	HP:0012491	Abnormal dense tubular system	5						
10441	HP:0012492	Cerebral artery stenosis	8						
10442	HP:0012493	Middle cerebral artery stenosis	9						
10443	HP:0012494	Anterior cerebral artery stenosis	9						
10444	HP:0012495	Posterior cerebral artery stenosis	9						
10445	HP:0012496	Reduced maximal inspiratory pressure	7						
10446	HP:0012497	Reduced maximal expiratory pressure	7						
10447	HP:0012498	Nuchal cord	4						
10448	HP:0012499	Descending aortic dissection	9						
10449	HP:0012500	Verrucous papule	7						
10450	HP:0012502	Abnormality of the internal capsule	10						
10451	HP:0012504	Abnormal size of pituitary gland	7						
10452	HP:0012505	Enlarged pituitary gland	8						
10453	HP:0012506	Small pituitary gland	8						
10454	HP:0012507	Weakness of orbicularis oculi muscle	8						
10455	HP:0012508	Metamorphopsia	5						
10456	HP:0012509	Reduced thyroxin-binding globulin	5						
10457	HP:0012510	Extra-axial cerebrospinal fluid accumulation	6						
10458	HP:0012511	Temporal optic disc pallor	9						
10459	HP:0012512	Diffuse optic disc pallor	9						
10460	HP:0012513	Upper limb pain	6						
10461	HP:0012514	Lower limb pain	6						
10462	HP:0012515	Hip flexor weakness	8	DDX3X	MENTAL RETARDATION, X-LINKED 102	LIT:15x;LIT:13x		LIT	LIT:15x;LIT:13x
10463	HP:0012517	Reduced catalase level	4						
10464	HP:0012518	Abnormal circle of Willis morphology	8						
10465	HP:0031772	Abnormal posterior circulating artery morphology	9						
10466	HP:0012519	Hypoplastic posterior communicating artery	10						
10467	HP:0012520	Perivascular spaces	7	TBL1XR1	Intellectual disability with autism spectrum disorder	LIT:59x		LIT	LIT:59x
10468	HP:0012521	Optic nerve aplasia	8						
10469	HP:0012522	Spider hemangioma	9						
10470	HP:0012523	Oral aversion	7	KMT2D	KMT2D multiple malformations disorder	LIT:39x		LIT	LIT:39x
10471	HP:0012524	Abnormal platelet shape	5						
10472	HP:0012525	Abnormal alpha granule distribution	7						
10473	HP:0012528	Abnormal number of alpha granules	7						
10474	HP:0012526	Absence of alpha granules	8						
10475	HP:0012527	Abnormal alpha granule content	7						
10476	HP:0012529	Abnormal dense granule content	7						
10477	HP:0012530	Abnormal number of dense granules	7						
10478	HP:0012532	Chronic pain	4	CAMK2G	INTELLECTUAL DEVELOPMENTAL DISORDER 59	LIT:75x		LIT	LIT:75x
10479	HP:0012533	Allodynia	4						
10480	HP:0012534	Dysesthesia	8	PTPN11	LEOPARD SYNDROME TYPE 1	LIT:45x		LIT	LIT:45x
10481	HP:0012535	Abnormal synaptic transmission	4						
10482	HP:0012536	Maternal anticardiolipin antibody positive	5						
10483	HP:0012538	Gluten intolerance	6						
10484	HP:0012540	Axillary epidermoid cyst	8						
10485	HP:0012541	Cephalohematoma	4	KMT2A;AHDC1	WIEDEMANN-STEINER SYNDROME;XIA-GIBBS SYNDROME	LIT:37x;LIT:1x		LIT	LIT:37x;LIT:1x
10486	HP:0012542	Onychauxis	6						
10487	HP:0012543	Hemosiderinuria	7						
10488	HP:0012544	Elevated aldolase level	5						
10489	HP:0012545	Reduced aldolase level	5						
10490	HP:0012546	Skewed maternal X inactivation	4						
10491	HP:0012548	Fatty replacement of skeletal muscle	5						
10492	HP:0012549	Conjunctival lipoma	9						
10493	HP:0012550	Colonic varices	7						
10494	HP:0012551	Absent neutrophil specific granules	10						
10495	HP:0012552	Increased neutrophil nuclear projections	10						
10496	HP:0012553	Hypoplastic thumbnail	8						
10497	HP:0012554	Absent thumbnail	8						
10498	HP:0012555	Absent nail of hallux	8						
10499	HP:0012556	Hyperbeta-alaninemia	7						
10500	HP:0012557	EEG with centrotemporal focal spike waves	11						
10501	HP:0012558	Abnormal T3/T4 ratio	6						
10502	HP:0012559	Increased T3/T4 ratio	7						
10503	HP:0012560	Decreased T3/T4 ratio	7						
10504	HP:0012561	Unicuspid aortic valve	8						
10505	HP:0012562	Premature epimetaphyseal fusion in hand	9						
10506	HP:0012563	Premature epimetaphyseal fusion in foot	9						
10507	HP:0012564	Premature epimetaphyseal fusion in tibia	9						
10508	HP:0012565	Premature epimetaphyseal fusion in fibula	9						
10509	HP:0012566	Premature epimetaphyseal fusion in radius	9						
10510	HP:0012567	Premature epimetaphyseal fusion in ulna	9						
10511	HP:0012568	Lower eyelid edema	10						
10512	HP:0012569	Delayed menarche	7	DNM1L;MED13L	DNM1L-related developmental disorder (monoallelic);INTELLECTUAL DISABILITY	LIT:66x;LIT:42x		LIT	LIT:66x;LIT:42x
10513	HP:0012570	Synovial sarcoma	6	KMT2D	KABUKI SYNDROME	LIT:38x		LIT	LIT:38x
10514	HP:0012571	Ureter fissus	8						
10515	HP:0012572	Ureter duplex	8						
10516	HP:0012573	Global proximal tubulopathy	9						
10517	HP:0033231	Abnormal glomerular mesangial cellularity	11						
10518	HP:0012574	Mesangial hypercellularity	12						
10519	HP:0012576	Glomerular C3 deposition	11						
10520	HP:0012577	Thin glomerular basement membrane	11						
10521	HP:0012578	Membranous nephropathy	11	GATA3	HYPOPARATHYROIDISM, SENSORINEURAL DEAFNESS, AND RENAL DISEASE	LIT:76x		LIT	LIT:76x
10522	HP:0012579	Minimal change glomerulonephritis	11						
10523	HP:0012580	Calcium phosphate nephrolithiasis	9						
10524	HP:0012581	Simple renal cyst	8	GATA3;TCF20;SRCAP	HYPOPARATHYROIDISM, SENSORINEURAL DEAFNESS, AND RENAL DISEASE;TCF20 syndrome;FLOATING-HARBOR SYNDROME	LIT:76x;LIT:61x;LIT:56x		LIT	LIT:76x;LIT:61x;LIT:56x
10525	HP:0012582	Bilateral renal dysplasia	8	GATA3	HYPOPARATHYROIDISM, SENSORINEURAL DEAFNESS, AND RENAL DISEASE	LIT:76x		LIT	LIT:76x
10526	HP:0012583	Unilateral renal hypoplasia	9	GATA3;ADNP	HYPOPARATHYROIDISM, SENSORINEURAL DEAFNESS, AND RENAL DISEASE;MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28	LIT:76x;LIT:0x		LIT	LIT:76x;LIT:0x
10527	HP:0012584	Bilateral renal hypoplasia	9	GATA3	HYPOPARATHYROIDISM, SENSORINEURAL DEAFNESS, AND RENAL DISEASE	LIT:76x		LIT	LIT:76x
10528	HP:0012586	Bilateral renal atrophy	8						
10529	HP:0012587	Macroscopic hematuria	8	SRCAP	FLOATING-HARBOR SYNDROME	LIT:56x		LIT	LIT:56x
10530	HP:0012588	Steroid-resistant nephrotic syndrome	8						
10531	HP:0012589	Multidrug-resistant nephrotic syndrome	8						
10532	HP:0012592	Albuminuria	8						
10533	HP:0012593	Nephrotic range proteinuria	9	GATA3	HYPOPARATHYROIDISM, SENSORINEURAL DEAFNESS, AND RENAL DISEASE	LIT:76x		LIT	LIT:76x
10534	HP:0012594	Moderate albuminuria	9	GATA3	HYPOPARATHYROIDISM, SENSORINEURAL DEAFNESS, AND RENAL DISEASE	LIT:76x		LIT	LIT:76x
10535	HP:0012595	Mild proteinuria	9	GATA3;ANKRD11	HYPOPARATHYROIDISM, SENSORINEURAL DEAFNESS, AND RENAL DISEASE;KBG SYNDROME	LIT:76x;LIT:2x		LIT	LIT:76x;LIT:2x
10536	HP:0012596	Moderate proteinuria	9	GATA3	HYPOPARATHYROIDISM, SENSORINEURAL DEAFNESS, AND RENAL DISEASE	LIT:76x		LIT	LIT:76x
10537	HP:0012597	Heavy proteinuria	9						
10538	HP:0012601	Hypochloriduria	8						
10539	HP:0012602	Renal chloride wasting	8						
10540	HP:0012603	Abnormal urine sodium concentration	7						
10541	HP:0012604	Hyponatriuria	8						
10542	HP:0012605	Hypernatriuria	8						
10543	HP:0012606	Renal sodium wasting	8						
10544	HP:0012608	Hypermagnesiuria	8						
10545	HP:0012609	Hypomagnesiuria	8						
10546	HP:0012611	Increased urinary urate	8						
10547	HP:0012613	Increased urinary sulfate	8						
10548	HP:0012615	Cylindruria	7						
10549	HP:0031197	Cellular urinary casts	8						
10550	HP:0012616	Leukocyte cylindruria	9						
10551	HP:0012617	Erythrocyte cylindruria	9						
10552	HP:0012618	Urachal cyst	8						
10553	HP:0012619	Multiple bladder diverticula	8						
10554	HP:0012621	Persistent cloaca	6						
10555	HP:0012623	Stage 1 chronic kidney disease	9						
10556	HP:0012624	Stage 2 chronic kidney disease	9						
10557	HP:0012625	Stage 3 chronic kidney disease	9						
10558	HP:0012626	Stage 4 chronic kidney disease	9						
10559	HP:0012627	Pseudoexfoliation	5						
10560	HP:0012628	Abnormal suspensory ligament of lens morphology	5						
10561	HP:0012629	Phakodonesis	6						
10562	HP:0012630	Abnormal trabecular meshwork morphology	6						
10563	HP:0012631	Pigment deposition in the trabecular meshwork	7						
10564	HP:0012632	Abnormal intraocular pressure	4						
10565	HP:0012634	Iris pigment dispersion	7						
10566	HP:0012635	Iris hypoperfusion	7						
10567	HP:0012636	Retinal vein occlusion	8						
10568	HP:0012637	Renal calcium wasting	8						
10569	HP:0012641	Decreased intracranial pressure	5						
10570	HP:0012642	Cerebellar agenesis	10						
10571	HP:0012643	Foveal hypopigmentation	10						
10572	HP:0012644	Increased caudate lactate level	12						
10573	HP:0012645	Enlarged peripheral nerve	6						
10574	HP:0012646	Retractile testis	8	FOXP1;DDX3X	MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND AUTISTIC FEATURES;MENTAL RETARDATION, X-LINKED 102	LIT:22x;LIT:15x;LIT:13x		LIT	LIT:22x;LIT:15x;LIT:13x
10575	HP:0012647	Abnormal inflammatory response	4						
10576	HP:0012648	Decreased inflammatory response	5						
10577	HP:0012650	Perisylvian polymicrogyria	11						
10578	HP:0012651	Abasia	8						
10579	HP:0012652	Exercise-induced asthma	6						
10580	HP:0012653	Status asthmaticus	6						
10581	HP:0012654	Abnormal CSF dopamine level	7						
10582	HP:0012655	Elevated CSF dopamine level	8						
10583	HP:0012656	Reduced CSF dopamine level	8						
10584	HP:0410263	Brain imaging abnormality	4						
10585	HP:0012657	Abnormal brain positron emission tomography	5						
10586	HP:0012658	Abnormal brain FDG positron emission tomography	6						
10587	HP:0012659	Prefrontal hypometabolism in FDG PET	7						
10588	HP:0012660	Thalamic hypometabolism in FDG PET	7						
10589	HP:0012661	Hypothalamic hypometabolism in FDG PET	7						
10590	HP:0012662	Parietal hypometabolism in FDG PET	7						
10591	HP:0012664	Reduced ejection fraction	7						
10592	HP:0012663	Mildly reduced ejection fraction	8						
10593	HP:0025169	Left ventricular systolic dysfunction	6						
10594	HP:0012665	Moderately reduced ejection fraction	8						
10595	HP:0012666	Severely reduced ejection fraction	8						
10596	HP:0012667	Regional left ventricular wall motion abnormality	5						
10597	HP:0012668	Vasovagal syncope	5	KMT2A	WIEDEMANN-STEINER SYNDROME	LIT:37x		LIT	LIT:37x
10598	HP:0012669	Carotid sinus syncope	5						
10599	HP:0012670	Orthostatic syncope	5						
10600	HP:0012671	Abulia	7						
10601	HP:0012672	Akinetic mutism	7						
10602	HP:0012673	Aplasia of the upper vagina	10						
10603	HP:0012674	Aplasia of the lower vagina	10						
10604	HP:0012675	Iron accumulation in brain	6	WDR45	NEURODEGENERATION WITH BRAIN IRON ACCUMULATION	LIT:65x	DDD:65x	LIT;DDD	LIT:65x;DDD:65x
10605	HP:0012676	Copper accumulation in brain	6						
10606	HP:0012677	Iron accumulation in globus pallidus	11	WDR45	NEURODEGENERATION WITH BRAIN IRON ACCUMULATION	LIT:65x		LIT	LIT:65x
10607	HP:0012678	Iron accumulation in substantia nigra	11						
10608	HP:0012679	Widened interpedicular distance	10						
10609	HP:0012680	Abnormality of the pineal gland	3						
10610	HP:0012681	Abnormality of pineal morphology	6						
10611	HP:0012682	Pineal gland calcification	7						
10612	HP:0012683	Pineal cyst	7	KMT2A;ANKRD11	WIEDEMANN-STEINER SYNDROME;KBG SYNDROME	LIT:37x;LIT:2x		LIT	LIT:37x;LIT:2x
10613	HP:0012684	Abnormal pineal volume	7						
10614	HP:0012685	Decreased pineal volume	8						
10615	HP:0012686	Increased pineal volume	8						
10616	HP:0012687	Agenesis of pineal gland	7						
10617	HP:0012688	Abnormality of pineal physiology	4						
10618	HP:0012689	Abnormal pineal melatonin secretion	5						
10619	HP:0012696	Abnormal thalamic MRI signal intensity	9						
10620	HP:0012690	T2 hypointense thalamus	10						
10621	HP:0012691	Focal T2 hypointense thalamic lesion	10						
10622	HP:0012692	Focal T2 hyperintense thalamic lesion	10						
10623	HP:0012693	Abnormal thalamic size	9						
10624	HP:0012694	Enlarged thalamic volume	10						
10625	HP:0012695	Decreased thalamic volume	10						
10626	HP:0012697	Small basal ganglia	10	KAT6B	GENITOPATELLAR SYNDROME	LIT:30x		LIT	LIT:30x
10627	HP:0012698	Cerebellar gliosis	9						
10628	HP:0012699	Anomaly of lower limb diaphyses	8						
10629	HP:0012701	Bowel urgency	5						
10630	HP:0012702	Tenesmus	5						
10631	HP:0012704	Widened subarachnoid space	6						
10632	HP:0012705	Abnormal metabolic brain imaging by MRS	5						
10633	HP:0025047	Abnormal brain choline level by MRS	6						
10634	HP:0012706	Elevated brain choline level by MRS	7						
10635	HP:0025045	Abnormal brain lactate level by MRS	6						
10636	HP:0012707	Elevated brain lactate level by MRS	7						
10637	HP:0025052	Abnormal brain N-acetyl aspartate level by MRS	6						
10638	HP:0012708	Reduced brain N-acetyl aspartate level by MRS	7						
10639	HP:0012709	Abnormal brain choline/creatine ratio by MRS	6						
10640	HP:0012710	Ingrown nail	5	WDR45	NEURODEGENERATION WITH BRAIN IRON ACCUMULATION	LIT:65x		LIT	LIT:65x
10641	HP:0012711	Delayed ossification of vertebral epiphysis	9						
10642	HP:0012716	Moderate conductive hearing impairment	7						
10643	HP:0012717	Severe conductive hearing impairment	7						
10644	HP:0012720	Neoplasm of the nose	8						
10645	HP:0100630	Neoplasia of the nasopharynx	7						
10646	HP:0012721	Venous malformation	7						
10647	HP:0012723	Sinoatrial block	7	GNB2	GNB2-related developmental disorder (monoallelic)	LIT:71x		LIT	LIT:71x
10648	HP:0012724	Upper eyelid edema	10	TRIP12	TRIP12-related intellectual disability with/without autism spectrum disorder	LIT:64x		LIT	LIT:64x
10649	HP:0012726	Episodic hypokalemia	9						
10650	HP:0012728	Fusiform descending thoracic aortic aneurysm	11						
10651	HP:0012729	Saccular descending thoracic aortic aneurysm	11						
10652	HP:0012730	Aglossia	11						
10653	HP:0012731	Ectopic anterior pituitary gland	8						
10654	HP:0012734	Ketotic hypoglycemia	7						
10655	HP:0012736	Profound global developmental delay	7	DNM1L;STXBP1;KCNQ2	DNM1L-related developmental disorder (monoallelic);EPILEPTIC ENCEPHALOPATHY EARLY INFANTILE TYPE 4;EPILEPTIC ENCEPHALOPATHY EARLY INFANTILE TYPE 7	LIT:66x;LIT:57x;LIT:33x		LIT	LIT:66x;LIT:57x;LIT:33x
10656	HP:0012737	Small intestinal polyp	7						
10657	HP:0012738	Agenesis of canine	12	SMC1A	EPILEPTIC ENCEPHALOPATHY	LIT:55x		LIT	LIT:55x
10658	HP:0012739	Agenesis of the small intestine	7						
10659	HP:0012740	Papilloma	5	EFTUD2	MANDIBULOFACIAL DYSOSTOSIS WITH MICROCEPHALY	LIT:19x		LIT	LIT:19x
10660	HP:0012741	Unilateral cryptorchidism	9	TCF4;SLC6A1;SETD5;MED13L;KMT2A;ADNP	PITT-HOPKINS SYNDROME;EPILEPSY WITH MYOCLONIC-ATONIC SEIZURES;MENTAL RETARDATION, AUTOSOMAL DOMINANT 23;INTELLECTUAL DISABILITY;WIEDEMANN-STEINER SYNDROME;MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28	LIT:62x;LIT:53x;LIT:52x;LIT:42x;LIT:37x;LIT:0x		LIT	LIT:62x;LIT:53x;LIT:52x;LIT:42x;LIT:37x;LIT:0x
